station_id,station_display_name,station_name,state,municipality,status,lat,lon,altitude_m,tipo_clima_didactico,color_clima,descripcion_corta,explicacion_clima,mensaje_para_ninos,temperatura_media_anual,temperatura_maxima_promedio,temperatura_minima_promedio,precipitacion_anual_promedio,year,month,month_name,date_month,precipitation_mm,tmax_c,tmin_c,tmean_c,days_expected,days_precip_observed,days_tmax_observed,days_tmin_observed,precip_source,tmax_source,tmin_source,data_status,demo_generated,source_file,note
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2016,2,Febrero,2016-02-01,7.5,19.7,-4.9,7.4,29,29.0,29.0,29.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2016,3,Marzo,2016-03-01,33.8,18.5,-1.6,8.5,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2016,4,Abril,2016-04-01,0.0,22.5,-1.9,10.3,30,30.0,30.0,30.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2016,5,Mayo,2016-05-01,25.0,25.5,2.6,14.0,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2016,6,Junio,2016-06-01,107.9,24.2,7.4,15.8,30,30.0,30.0,30.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2016,7,Julio,2016-07-01,220.4,23.0,9.5,16.3,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2016,8,Agosto,2016-08-01,405.9,20.8,10.6,15.7,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2016,9,Septiembre,2016-09-01,318.2,21.6,9.4,15.5,30,30.0,30.0,30.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2016,10,Octubre,2016-10-01,38.1,21.1,3.5,12.3,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2016,11,Noviembre,2016-11-01,3.7,17.8,-0.5,8.6,30,30.0,30.0,30.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2016,12,Diciembre,2016-12-01,60.0,17.9,-4.6,6.6,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2017,1,Enero,2017-01-01,14.0,16.6,-4.2,6.2,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2017,2,Febrero,2017-02-01,36.0,18.7,-6.2,6.2,28,28.0,28.0,28.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2017,3,Marzo,2017-03-01,37.6,21.1,-3.9,8.6,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2017,4,Abril,2017-04-01,0.0,23.6,-2.8,10.4,30,30.0,30.0,30.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2017,5,Mayo,2017-05-01,3.8,25.9,-0.7,12.6,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2017,6,Junio,2017-06-01,59.4,26.8,6.6,16.7,30,30.0,30.0,30.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2017,7,Julio,2017-07-01,279.3,22.8,10.1,16.4,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2017,8,Agosto,2017-08-01,291.4,21.6,10.1,15.9,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2017,9,Septiembre,2017-09-01,158.6,20.4,9.0,14.7,30,30.0,30.0,30.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2017,10,Octubre,2017-10-01,157.4,20.4,4.3,12.3,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2017,11,Noviembre,2017-11-01,0.0,21.3,-3.6,8.8,30,30.0,30.0,30.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2017,12,Diciembre,2017-12-01,62.4,17.0,-2.6,7.2,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2018,1,Enero,2018-01-01,12.5,19.0,-7.3,5.8,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2018,2,Febrero,2018-02-01,20.6,19.9,-0.8,9.6,28,28.0,28.0,28.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2018,3,Marzo,2018-03-01,0.0,25.6,-3.3,11.2,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2018,4,Abril,2018-04-01,4.3,27.2,-2.3,12.5,30,30.0,30.0,30.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2018,5,Mayo,2018-05-01,13.2,29.5,2.6,16.0,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2018,6,Junio,2018-06-01,170.3,26.0,9.1,17.6,30,30.0,30.0,30.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2018,7,Julio,2018-07-01,167.2,24.6,8.0,16.3,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2018,8,Agosto,2018-08-01,228.1,24.3,7.5,15.9,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2018,9,Septiembre,2018-09-01,169.2,23.1,9.0,16.1,30,30.0,30.0,30.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2018,10,Octubre,2018-10-01,136.4,21.1,4.6,12.8,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2018,11,Noviembre,2018-11-01,34.9,20.2,-4.2,8.0,30,30.0,30.0,30.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2018,12,Diciembre,2018-12-01,31.3,17.6,-6.6,5.5,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2019,1,Enero,2019-01-01,21.3,19.4,-6.3,6.5,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2019,2,Febrero,2019-02-01,6.6,21.8,-3.7,9.0,28,27.0,27.0,27.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2019,3,Marzo,2019-03-01,0.0,25.5,-4.3,10.6,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2019,4,Abril,2019-04-01,0.0,25.8,-3.8,11.0,30,30.0,30.0,30.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2019,5,Mayo,2019-05-01,0.0,28.8,-1.9,13.5,31,31.0,29.0,29.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2019,6,Junio,2019-06-01,84.0,28.8,6.4,17.6,30,30.0,30.0,30.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2019,7,Julio,2019-07-01,100.4,25.3,8.1,16.7,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2019,8,Agosto,2019-08-01,203.9,25.9,9.6,17.7,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2019,9,Septiembre,2019-09-01,151.0,23.9,8.8,16.4,30,30.0,30.0,30.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2019,10,Octubre,2019-10-01,65.5,23.7,4.4,14.1,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2019,11,Noviembre,2019-11-01,95.6,20.5,2.2,11.4,30,30.0,30.0,30.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2019,12,Diciembre,2019-12-01,95.4,19.7,-5.9,6.9,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2020,1,Enero,2020-01-01,77.1,18.5,-6.2,6.2,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2020,2,Febrero,2020-02-01,77.0,20.1,-4.1,8.0,29,29.0,29.0,29.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2020,3,Marzo,2020-03-01,0.0,24.9,-0.2,12.3,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2020,4,Abril,2020-04-01,5.5,27.0,-1.6,12.7,30,30.0,30.0,30.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2020,5,Mayo,2020-05-01,6.3,28.1,0.7,14.4,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2020,6,Junio,2020-06-01,70.5,29.1,6.4,17.8,30,30.0,30.0,30.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2020,7,Julio,2020-07-01,337.4,24.9,9.7,17.3,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
10048,"Navios Viejos, Durango",NAVIOS VIEJOS,DURANGO,DURANGO,OPERANDO,23.83444444,-105.0416667,2581.0,Semifrío,#5AC0DE,Lugar alto y fresco,Esta estación representa un lugar donde la temperatura suele ser baja o fresca durante buena parte del año.,Aquí hace más frío porque es una zona alta o fresca.,12.2,23.0,1.4,898.3,2020,8,Agosto,2020-08-01,70.4,24.7,8.3,16.5,31,31.0,31.0,31.0,observado,observado,observado,observado,False,10048.txt,Dato mensual observado suficiente.
